1	7	41	31	21	35	61	59	11	49	35	41	31	21	55	13	4	56	44	32	16	28	56	4	14	14	38	22	26	42	50	50	43	9	3	17	63	45	23	53	33	63	9	39	53	27	29	3	46	54	6	46	58	18	18	10	36	0	12	24	48	36	24	60	20	44	60	52	0	8	40	16	30	26	54	2	10	62	34	38	17	19	57	11	5	55	45	47	27	37	51	61	15	1	39	25	62	34	22	58	42	6	2	30	52	20	28	12	32	48	8	40	59	29	19	5	47	57	7	33	49	43	25	51	37	15	13	23	529757403643274076	245727654668407405
1	8	41	16	21	44	61	52	11	62	35	38	31	26	55	2	4	55	44	47	16	19	56	11	14	1	38	25	26	37	50	61	43	6	3	30	63	34	23	58	33	48	9	40	53	20	29	12	46	57	6	33	58	29	18	5	36	15	12	23	48	43	24	51	20	35	60	59	0	7	40	31	30	21	54	13	10	49	34	41	17	28	57	4	5	56	45	32	27	42	51	50	15	14	39	22	62	45	22	53	42	9	2	17	52	27	28	3	32	63	8	39	59	18	19	10	47	54	7	46	49	36	25	60	37	0	13	24	97530573917980732	1411315533227251004
1	9	41	17	21	45	61	53	11	63	35	39	31	27	55	3	4	54	44	46	16	18	56	10	14	0	38	24	26	36	50	60	43	7	3	31	63	35	23	59	33	49	9	41	53	21	29	13	46	56	6	32	58	28	18	4	36	14	12	22	48	42	24	50	20	34	60	58	0	6	40	30	30	20	54	12	10	48	34	40	17	29	57	5	5	57	45	33	27	43	51	51	15	15	39	23	62	44	22	52	42	8	2	16	52	26	28	2	32	62	8	38	59	19	19	11	47	55	7	47	49	37	25	61	37	1	13	25	529831960033574308	1411315533227236402
1	10	41	18	21	46	61	54	11	60	35	36	31	24	55	0	4	53	44	45	16	17	56	9	14	3	38	27	26	39	50	63	43	4	3	28	63	32	23	56	33	50	9	42	53	22	29	14	46	59	6	35	58	31	18	7	36	13	12	21	48	41	24	49	20	33	60	57	0	5	40	29	30	23	54	15	10	51	34	43	17	30	57	6	5	58	45	34	27	40	51	48	15	12	39	20	62	47	22	55	42	11	2	19	52	25	28	1	32	61	8	37	59	16	19	8	47	52	7	44	49	38	25	62	37	2	13	26	529839373278209958	259238453550528268
1	14	41	22	21	42	61	50	11	56	35	32	31	28	55	4	4	49	44	41	16	21	56	13	14	7	38	31	26	35	50	59	43	0	3	24	63	36	23	60	33	54	9	46	53	18	29	10	46	63	6	39	58	27	18	3	36	9	12	17	48	45	24	53	20	37	60	61	0	1	40	25	30	19	54	11	10	55	34	47	17	26	57	2	5	62	45	38	27	44	51	52	15	8	39	16	62	43	22	51	42	15	2	23	52	29	28	5	32	57	8	33	59	20	19	12	47	48	7	40	49	34	25	58	37	6	13	30	97420703355350466	258394028620396376
1	17	41	9	21	53	61	45	11	39	35	63	31	3	55	27	4	46	44	54	16	10	56	18	14	24	38	0	26	60	50	36	43	31	3	7	63	59	23	35	33	41	9	49	53	13	29	21	46	32	6	56	58	4	18	28	36	22	12	14	48	50	24	42	20	58	60	34	0	30	40	6	30	12	54	20	10	40	34	48	17	5	57	29	5	33	45	57	27	51	51	43	15	23	39	15	62	52	22	44	42	16	2	8	52	2	28	26	32	38	8	62	59	11	19	19	47	47	7	55	49	61	25	37	37	25	13	1	529791745434374995	834854780923815349
1	22	41	14	21	50	61	42	11	32	35	56	31	4	55	28	4	41	44	49	16	13	56	21	14	31	38	7	26	59	50	35	43	24	3	0	63	60	23	36	33	46	9	54	53	10	29	18	46	39	6	63	58	3	18	27	36	17	12	9	48	53	24	45	20	61	60	37	0	25	40	1	30	11	54	19	10	47	34	55	17	2	57	26	5	38	45	62	27	52	51	44	15	16	39	8	62	51	22	43	42	23	2	15	52	5	28	29	32	33	8	57	59	12	19	20	47	40	7	48	49	58	25	34	37	30	13	6	97484149026985033	1195142751113455092
1	25	41	1	21	61	61	37	11	47	35	55	31	11	55	19	4	38	44	62	16	2	56	26	14	16	38	8	26	52	50	44	43	23	3	15	63	51	23	43	33	33	9	57	53	5	29	29	46	40	6	48	58	12	18	20	36	30	12	6	48	58	24	34	20	50	60	42	0	22	40	14	30	4	54	28	10	32	34	56	17	13	57	21	5	41	45	49	27	59	51	35	15	31	39	7	62	60	22	36	42	24	2	0	52	10	28	18	32	46	8	54	59	3	19	27	47	39	7	63	49	53	25	45	37	17	13	9	97393319070980029	245727654668414252
1	27	41	3	21	63	61	39	11	45	35	53	31	9	55	17	4	36	44	60	16	0	56	24	14	18	38	10	26	54	50	46	43	21	3	13	63	49	23	41	33	35	9	59	53	7	29	31	46	42	6	50	58	14	18	22	36	28	12	4	48	56	24	32	20	48	60	40	0	20	40	12	30	6	54	30	10	34	34	58	17	15	57	23	5	43	45	51	27	57	51	33	15	29	39	5	62	62	22	38	42	26	2	2	52	8	28	16	32	44	8	52	59	1	19	25	47	37	7	61	49	55	25	47	37	19	13	11	529764940288731753	245727654668411613
1	28	41	4	21	56	61	32	11	42	35	50	31	14	55	22	4	35	44	59	16	7	56	31	14	21	38	13	26	49	50	41	43	18	3	10	63	54	23	46	33	36	9	60	53	0	29	24	46	45	6	53	58	9	18	17	36	27	12	3	48	63	24	39	20	55	60	47	0	19	40	11	30	1	54	25	10	37	34	61	17	8	57	16	5	44	45	52	27	62	51	38	15	26	39	2	62	57	22	33	42	29	2	5	52	15	28	23	32	43	8	51	59	6	19	30	47	34	7	58	49	48	25	40	37	20	13	12	1394564306592266654	172825635700350232
1	30	41	6	21	58	61	34	11	40	35	48	31	12	55	20	4	33	44	57	16	5	56	29	14	23	38	15	26	51	50	43	43	16	3	8	63	52	23	44	33	38	9	62	53	2	29	26	46	47	6	55	58	11	18	19	36	25	12	1	48	61	24	37	20	53	60	45	0	17	40	9	30	3	54	27	10	39	34	63	17	10	57	18	5	46	45	54	27	60	51	36	15	24	39	0	62	59	22	35	42	31	2	7	52	13	28	21	32	41	8	49	59	4	19	28	47	32	7	56	49	50	25	42	37	22	13	14	97501878598624243	244883229738288059
1	34	41	58	21	6	61	30	11	20	35	12	31	48	55	40	4	29	44	5	16	57	56	33	14	43	38	51	26	15	50	23	43	44	3	52	63	8	23	16	33	26	9	2	53	62	29	38	46	19	6	11	58	55	18	47	36	37	12	61	48	1	24	25	20	9	60	17	0	45	40	53	30	63	54	39	10	27	34	3	17	54	57	46	5	18	45	10	27	0	51	24	15	36	39	60	62	7	22	31	42	35	2	59	52	49	28	41	32	21	8	13	59	56	19	32	47	28	7	4	49	14	25	22	37	42	13	50	97466333790753479	906912374961770953
1	37	41	61	21	1	61	25	11	19	35	11	31	55	55	47	4	26	44	2	16	62	56	38	14	44	38	52	26	8	50	16	43	43	3	51	63	15	23	23	33	29	9	5	53	57	29	33	46	20	6	12	58	48	18	40	36	34	12	58	48	6	24	30	20	14	60	22	0	42	40	50	30	56	54	32	10	28	34	4	17	49	57	41	5	21	45	13	27	7	51	31	15	35	39	59	62	0	22	24	42	36	2	60	52	54	28	46	32	18	8	10	59	63	19	39	47	27	7	3	49	9	25	17	37	45	13	53	529747358657186187	906912374961752772
1	40	41	48	21	12	61	20	11	30	35	6	31	58	55	34	4	23	44	15	16	51	56	43	14	33	38	57	26	5	50	29	43	38	3	62	63	2	23	26	33	16	9	8	53	52	29	44	46	25	6	1	58	61	18	37	36	47	12	55	48	11	24	19	20	3	60	27	0	39	40	63	30	53	54	45	10	17	34	9	17	60	57	36	5	24	45	0	27	10	51	18	15	46	39	54	62	13	22	21	42	41	2	49	52	59	28	35	32	31	8	7	59	50	19	42	47	22	7	14	49	4	25	28	37	32	13	56	97447432364135727	317785248706364670
1	43	41	51	21	15	61	23	11	29	35	5	31	57	55	33	4	20	44	12	16	48	56	40	14	34	38	58	26	6	50	30	43	37	3	61	63	1	23	25	33	19	9	11	53	55	29	47	46	26	6	2	58	62	18	38	36	44	12	52	48	8	24	16	20	0	60	24	0	36	40	60	30	54	54	46	10	18	34	10	17	63	57	39	5	27	45	3	27	9	51	17	15	45	39	53	62	14	22	22	42	42	2	50	52	56	28	32	32	28	8	4	59	49	19	41	47	21	7	13	49	7	25	31	37	35	13	59	529826933842355237	894246001009791966
1	45	41	53	21	9	61	17	11	27	35	3	31	63	55	39	4	18	44	10	16	54	56	46	14	36	38	60	26	0	50	24	43	35	3	59	63	7	23	31	33	21	9	13	53	49	29	41	46	28	6	4	58	56	18	32	36	42	12	50	48	14	24	22	20	6	60	30	0	34	40	58	30	48	54	40	10	20	34	12	17	57	57	33	5	29	45	5	27	15	51	23	15	43	39	51	62	8	22	16	42	44	2	52	52	62	28	38	32	26	8	2	59	55	19	47	47	19	7	11	49	1	25	25	37	37	13	61	97487310744848425	3200089010223483244
1	48	41	40	21	20	61	12	11	6	35	30	31	34	55	58	4	15	44	23	16	43	56	51	14	57	38	33	26	29	50	5	43	62	3	38	63	26	23	2	33	8	9	16	53	44	29	52	46	1	6	25	58	37	18	61	36	55	12	47	48	19	24	11	20	27	60	3	0	63	40	39	30	45	54	53	10	9	34	17	17	36	57	60	5	0	45	24	27	18	51	10	15	54	39	46	62	21	22	13	42	49	2	41	52	35	28	59	32	7	8	31	59	42	19	50	47	14	7	22	49	28	25	4	37	56	13	32	97491449814629024	894246001009802279
1	51	41	43	21	23	61	15	11	5	35	29	31	33	55	57	4	12	44	20	16	40	56	48	14	58	38	34	26	30	50	6	43	61	3	37	63	25	23	1	33	11	9	19	53	47	29	55	46	2	6	26	58	38	18	62	36	52	12	44	48	16	24	8	20	24	60	0	0	60	40	36	30	46	54	54	10	10	34	18	17	39	57	63	5	3	45	27	27	17	51	9	15	53	39	45	62	22	22	14	42	50	2	42	52	32	28	56	32	4	8	28	59	41	19	49	47	13	7	21	49	31	25	7	37	59	13	35	529764962817074327	2335397881768360999
1	52	41	44	21	16	61	8	11	2	35	26	31	38	55	62	4	11	44	19	16	47	56	55	14	61	38	37	26	25	50	1	43	58	3	34	63	30	23	6	33	12	9	20	53	40	29	48	46	5	6	29	58	33	18	57	36	51	12	43	48	23	24	15	20	31	60	7	0	59	40	35	30	41	54	49	10	13	34	21	17	32	57	56	5	4	45	28	27	22	51	14	15	50	39	42	62	17	22	9	42	53	2	45	52	39	28	63	32	3	8	27	59	46	19	54	47	10	7	18	49	24	25	0	37	60	13	36	529802028194736622	907756799891891147
1	53	41	45	21	17	61	9	11	3	35	27	31	39	55	63	4	10	44	18	16	46	56	54	14	60	38	36	26	24	50	0	43	59	3	35	63	31	23	7	33	13	9	21	53	41	29	49	46	4	6	28	58	32	18	56	36	50	12	42	48	22	24	14	20	30	60	6	0	58	40	34	30	40	54	48	10	12	34	20	17	33	57	57	5	5	45	29	27	23	51	15	15	51	39	43	62	16	22	8	42	52	2	44	52	38	28	62	32	2	8	26	59	47	19	55	47	11	7	19	49	25	25	1	37	61	13	37	529798202474598392	907756799891896261
1	55	41	47	21	19	61	11	11	1	35	25	31	37	55	61	4	8	44	16	16	44	56	52	14	62	38	38	26	26	50	2	43	57	3	33	63	29	23	5	33	15	9	23	53	43	29	51	46	6	6	30	58	34	18	58	36	48	12	40	48	20	24	12	20	28	60	4	0	56	40	32	30	42	54	50	10	14	34	22	17	35	57	59	5	7	45	31	27	21	51	13	15	49	39	41	62	18	22	10	42	54	2	46	52	36	28	60	32	0	8	24	59	45	19	53	47	9	7	17	49	27	25	3	37	63	13	39	97529477472620204	3200089010223478283
1	61	41	37	21	25	61	1	11	11	35	19	31	47	55	55	4	2	44	26	16	38	56	62	14	52	38	44	26	16	50	8	43	51	3	43	63	23	23	15	33	5	9	29	53	33	29	57	46	12	6	20	58	40	18	48	36	58	12	34	48	30	24	6	20	22	60	14	0	50	40	42	30	32	54	56	10	4	34	28	17	41	57	49	5	13	45	21	27	31	51	7	15	59	39	35	62	24	22	0	42	60	2	36	52	46	28	54	32	10	8	18	59	39	19	63	47	3	7	27	49	17	25	9	37	53	13	45	97504533437774140	893401576079672497
2	1	42	25	22	37	62	61	8	55	32	47	28	19	52	11	7	62	47	38	19	26	59	2	13	8	37	16	25	44	49	52	40	15	0	23	60	43	20	51	34	57	10	33	54	29	30	5	45	48	5	40	57	20	17	12	39	6	15	30	51	34	27	58	23	42	63	50	3	14	43	22	29	28	53	4	9	56	33	32	18	21	58	13	6	49	46	41	24	35	48	59	12	7	36	31	61	36	21	60	41	0	1	24	55	18	31	10	35	54	11	46	56	27	16	3	44	63	4	39	50	45	26	53	38	9	14	17	97499728731225248	245727654668410563
2	2	42	26	22	38	62	62	8	52	32	44	28	16	52	8	7	61	47	37	19	25	59	1	13	11	37	19	25	47	49	55	40	12	0	20	60	40	20	48	34	58	10	34	54	30	30	6	45	51	5	43	57	23	17	15	39	5	15	29	51	33	27	57	23	41	63	49	3	13	43	21	29	31	53	7	9	59	33	35	18	22	58	14	6	50	46	42	24	32	48	56	12	4	36	28	61	39	21	63	41	3	1	27	55	17	31	9	35	53	11	45	56	24	16	0	44	60	4	36	50	46	26	54	38	10	14	18	529875200613599664	245727654668419803
2	7	42	31	22	35	62	59	8	49	32	41	28	21	52	13	7	56	47	32	19	28	59	4	13	14	37	22	25	42	49	50	40	9	0	17	60	45	20	53	34	63	10	39	54	27	30	3	45	54	5	46	57	18	17	10	39	0	15	24	51	36	27	60	23	44	63	52	3	8	43	16	29	26	53	2	9	62	33	38	18	19	58	11	6	55	46	47	24	37	48	61	12	1	36	25	61	34	21	58	41	6	1	30	55	20	31	12	35	48	11	40	56	29	16	5	44	57	4	33	50	43	26	51	38	15	14	23	97528251502494150	244883229738291416
2	8	42	16	22	44	62	52	8	62	32	38	28	26	52	2	7	55	47	47	19	19	59	11	13	1	37	25	25	37	49	61	40	6	0	30	60	34	20	58	34	48	10	40	54	20	30	12	45	57	5	33	57	29	17	5	39	15	15	23	51	43	27	51	23	35	63	59	3	7	43	31	29	21	53	13	9	49	33	41	18	28	58	4	6	56	46	32	24	42	48	50	12	14	36	22	61	45	21	53	41	9	1	17	55	27	31	3	35	63	11	39	56	18	16	10	44	54	4	46	50	36	26	60	38	0	14	24	97394727396961308	330451622658326398
2	10	42	18	22	46	62	54	8	60	32	36	28	24	52	0	7	53	47	45	19	17	59	9	13	3	37	27	25	39	49	63	40	4	0	28	60	32	20	56	34	50	10	42	54	22	30	14	45	59	5	35	57	31	17	7	39	13	15	21	51	41	27	49	23	33	63	57	3	5	43	29	29	23	53	15	9	51	33	43	18	30	58	6	6	58	46	34	24	40	48	48	12	12	36	20	61	47	21	55	41	11	1	19	55	25	31	1	35	61	11	37	56	16	16	8	44	52	4	44	50	38	26	62	38	2	14	26	97460865389925890	259238453550527128
2	13	42	21	22	41	62	49	8	59	32	35	28	31	52	7	7	50	47	42	19	22	59	14	13	4	37	28	25	32	49	56	40	3	0	27	60	39	20	63	34	53	10	45	54	17	30	9	45	60	5	36	57	24	17	0	39	10	15	18	51	46	27	54	23	38	63	62	3	2	43	26	29	16	53	8	9	52	33	44	18	25	58	1	6	61	46	37	24	47	48	55	12	11	36	19	61	40	21	48	41	12	1	20	55	30	31	6	35	58	11	34	56	23	16	15	44	51	4	43	50	33	26	57	38	5	14	29	529789001595556976	258394028620397140
2	18	42	10	22	54	62	46	8	36	32	60	28	0	52	24	7	45	47	53	19	9	59	17	13	27	37	3	25	63	49	39	40	28	0	4	60	56	20	32	34	42	10	50	54	14	30	22	45	35	5	59	57	7	17	31	39	21	15	13	51	49	27	41	23	57	63	33	3	29	43	5	29	15	53	23	9	43	33	51	18	6	58	30	6	34	46	58	24	48	48	40	12	20	36	12	61	55	21	47	41	19	1	11	55	1	31	25	35	37	11	61	56	8	16	16	44	44	4	52	50	62	26	38	38	26	14	2	529868580501767282	259238453550528718
2	19	42	11	22	55	62	47	8	37	32	61	28	1	52	25	7	44	47	52	19	8	59	16	13	26	37	2	25	62	49	38	40	29	0	5	60	57	20	33	34	43	10	51	54	15	30	23	45	34	5	58	57	6	17	30	39	20	15	12	51	48	27	40	23	56	63	32	3	28	43	4	29	14	53	22	9	42	33	50	18	7	58	31	6	35	46	59	24	49	48	41	12	21	36	13	61	54	21	46	41	18	1	10	55	0	31	24	35	36	11	60	56	9	16	17	44	45	4	53	50	63	26	39	38	27	14	3	529835389238217124	259238453550523877
2	20	42	12	22	48	62	40	8	34	32	58	28	6	52	30	7	43	47	51	19	15	59	23	13	29	37	5	25	57	49	33	40	26	0	2	60	62	20	38	34	44	10	52	54	8	30	16	45	37	5	61	57	1	17	25	39	19	15	11	51	55	27	47	23	63	63	39	3	27	43	3	29	9	53	17	9	45	33	53	18	0	58	24	6	36	46	60	24	54	48	46	12	18	36	10	61	49	21	41	41	21	1	13	55	7	31	31	35	35	11	59	56	14	16	22	44	42	4	50	50	56	26	32	38	28	14	4	529810454986147316	258394028620403450
2	22	42	14	22	50	62	42	8	32	32	56	28	4	52	28	7	41	47	49	19	13	59	21	13	31	37	7	25	59	49	35	40	24	0	0	60	60	20	36	34	46	10	54	54	10	30	18	45	39	5	63	57	3	17	27	39	17	15	9	51	53	27	45	23	61	63	37	3	25	43	1	29	11	53	19	9	47	33	55	18	2	58	26	6	38	46	62	24	52	48	44	12	16	36	8	61	51	21	43	41	23	1	15	55	5	31	29	35	33	11	57	56	12	16	20	44	40	4	48	50	58	26	34	38	30	14	6	97438495996327431	258394028620396681
2	23	42	15	22	51	62	43	8	33	32	57	28	5	52	29	7	40	47	48	19	12	59	20	13	30	37	6	25	58	49	34	40	25	0	1	60	61	20	37	34	47	10	55	54	11	30	19	45	38	5	62	57	2	17	26	39	16	15	8	51	52	27	44	23	60	63	36	3	24	43	0	29	10	53	18	9	46	33	54	18	3	58	27	6	39	46	63	24	53	48	45	12	17	36	9	61	50	21	42	41	22	1	14	55	4	31	28	35	32	11	56	56	13	16	21	44	41	4	49	50	59	26	35	38	31	14	7	97455271400402624	258394028620395386
2	25	42	1	22	61	62	37	8	47	32	55	28	11	52	19	7	38	47	62	19	2	59	26	13	16	37	8	25	52	49	44	40	23	0	15	60	51	20	43	34	33	10	57	54	5	30	29	45	40	5	48	57	12	17	20	39	30	15	6	51	58	27	34	23	50	63	42	3	22	43	14	29	4	53	28	9	32	33	56	18	13	58	21	6	41	46	49	24	59	48	35	12	31	36	7	61	60	21	36	41	24	1	0	55	10	31	18	35	46	11	54	56	3	16	27	44	39	4	63	50	53	26	45	38	17	14	9	529789556784005617	1398649159275254763
2	26	42	2	22	62	62	38	8	44	32	52	28	8	52	16	7	37	47	61	19	1	59	25	13	19	37	11	25	55	49	47	40	20	0	12	60	48	20	40	34	34	10	58	54	6	30	30	45	43	5	51	57	15	17	23	39	29	15	5	51	57	27	33	23	49	63	41	3	21	43	13	29	7	53	31	9	35	33	59	18	14	58	22	6	42	46	50	24	56	48	32	12	28	36	4	61	63	21	39	41	27	1	3	55	9	31	17	35	45	11	53	56	0	16	24	44	36	4	60	50	54	26	46	38	18	14	10	97501655066376603	244883229738285080
2	28	42	4	22	56	62	32	8	42	32	50	28	14	52	22	7	35	47	59	19	7	59	31	13	21	37	13	25	49	49	41	40	18	0	10	60	54	20	46	34	36	10	60	54	0	30	24	45	45	5	53	57	9	17	17	39	27	15	3	51	63	27	39	23	55	63	47	3	19	43	11	29	1	53	25	9	37	33	61	18	8	58	16	6	44	46	52	24	62	48	38	12	26	36	2	61	57	21	33	41	29	1	5	55	15	31	23	35	43	11	51	56	6	16	30	44	34	4	58	50	48	26	40	38	20	14	12	97529821992190585	245727654668415769
2	29	42	5	22	57	62	33	8	43	32	51	28	15	52	23	7	34	47	58	19	6	59	30	13	20	37	12	25	48	49	40	40	19	0	11	60	55	20	47	34	37	10	61	54	1	30	25	45	44	5	52	57	8	17	16	39	26	15	2	51	62	27	38	23	54	63	46	3	18	43	10	29	0	53	24	9	36	33	60	18	9	58	17	6	45	46	53	24	63	48	39	12	27	36	3	61	56	21	32	41	28	1	4	55	14	31	22	35	42	11	50	56	7	16	31	44	35	4	59	50	49	26	41	38	21	14	13	529769285303313778	244883229738281133
2	30	42	6	22	58	62	34	8	40	32	48	28	12	52	20	7	33	47	57	19	5	59	29	13	23	37	15	25	51	49	43	40	16	0	8	60	52	20	44	34	38	10	62	54	2	30	26	45	47	5	55	57	11	17	19	39	25	15	1	51	61	27	37	23	53	63	45	3	17	43	9	29	3	53	27	9	39	33	63	18	10	58	18	6	46	46	54	24	60	48	36	12	24	36	0	61	59	21	35	41	31	1	7	55	13	31	21	35	41	11	49	56	4	16	28	44	32	4	56	50	50	26	42	38	22	14	14	529810177307846256	245727654668416137
2	33	42	57	22	5	62	29	8	23	32	15	28	51	52	43	7	30	47	6	19	58	59	34	13	40	37	48	25	12	49	20	40	47	0	55	60	11	20	19	34	25	10	1	54	61	30	37	45	16	5	8	57	52	17	44	39	38	15	62	51	2	27	26	23	10	63	18	3	46	43	54	29	60	53	36	9	24	33	0	18	53	58	45	6	17	46	9	24	3	48	27	12	39	36	63	61	4	21	28	41	32	1	56	55	50	31	42	35	22	11	14	56	59	16	35	44	31	4	7	50	13	26	21	38	41	14	49	529740086034768232	906912374961738188
2	35	42	59	22	7	62	31	8	21	32	13	28	49	52	41	7	28	47	4	19	56	59	32	13	42	37	50	25	14	49	22	40	45	0	53	60	9	20	17	34	27	10	3	54	63	30	39	45	18	5	10	57	54	17	46	39	36	15	60	51	0	27	24	23	8	63	16	3	44	43	52	29	62	53	38	9	26	33	2	18	55	58	47	6	19	46	11	24	1	48	25	12	37	36	61	61	6	21	30	41	34	1	58	55	48	31	40	35	20	11	12	56	57	16	33	44	29	4	5	50	15	26	23	38	43	14	51	97480341372707347	906912374961769704
2	38	42	62	22	2	62	26	8	16	32	8	28	52	52	44	7	25	47	1	19	61	59	37	13	47	37	55	25	11	49	19	40	40	0	48	60	12	20	20	34	30	10	6	54	58	30	34	45	23	5	15	57	51	17	43	39	33	15	57	51	5	27	29	23	13	63	21	3	41	43	49	29	59	53	35	9	31	33	7	18	50	58	42	6	22	46	14	24	4	48	28	12	32	36	56	61	3	21	27	41	39	1	63	55	53	31	45	35	17	11	9	56	60	16	36	44	24	4	0	50	10	26	18	38	46	14	54	529783922201972609	3212755384175447674
